path	line	matched_text	classification	reason	recommended_action
docs/governance/s12-sprint-release-structure-residual-matches.tsv	897	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	898	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	899	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	900	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	901	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	902	所有 Sprint	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	903	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	904	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	905	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	906	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	907	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	908	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	909	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	910	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	911	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	912	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	913	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	914	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	915	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	916	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	917	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	918	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	919	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	920	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	921	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	922	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	923	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	924	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	925	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	926	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	927	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	928	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	929	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	930	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	931	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	932	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	933	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	934	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	935	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	936	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	937	全局索引	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	938	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	939	Sprint Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	940	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	941	Sprint Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	942	独立目录	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	943	独立目录	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	944	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	945	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	946	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	947	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	948	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	949	sprints/sprint-	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	950	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	951	primaryRelease	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	952	Sprint Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	953	sprints/sprint-	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	954	releases/release-	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	955	独立目录	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	956	独立目录	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	957	releases/.../sprints/	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	958	primaryRelease	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	959	全局索引	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	960	sprints/sprint-	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	961	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	962	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	963	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	964	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	965	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	966	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	967	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	968	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	969	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	970	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	971	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	972	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	973	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	974	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	975	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	976	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	977	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	978	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	979	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	980	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	981	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	982	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	983	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	984	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	985	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	986	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	987	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	988	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	989	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	990	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	991	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	992	Release Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	993	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	994	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	995	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	996	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	997	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	998	Release Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	999	每个 Sprint	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1000	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1001	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1002	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1003	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1004	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1005	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1006	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1007	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1008	sprint-backlog.md	D	审计材料自身	无需修改
